-3040 -11.23 61.77 5.59 3.17
-3030 -11.5 62.02 5.62 3.13
-3020 -11.72 62.29 5.66 3.09
-3010 -11.92 62.59 5.71 3.04
-3000 -12.09 62.91 5.76 2.99
-2990 -12.25 63.23 5.82 2.94
-2980 -12.4 63.55 5.88 2.89
-2970 -12.55 63.86 5.95 2.84
-2960 -12.72 64.15 6.02 2.8
-2950 -12.9 64.42 6.08 2.77
-2940 -13.09 64.65 6.15 2.73
-2930 -13.3 64.86 6.22 2.71
-2920 -13.53 65.03 6.29 2.69
-2910 -13.75 65.16 6.35 2.67
-2900 -13.97 65.26 6.42 2.66
-2890 -14.15 65.34 6.48 2.66
-2880 -14.28 65.39 6.53 2.65
-2870 -14.36 65.42 6.58 2.65
-2860 -14.36 65.43 6.63 2.66
-2850 -14.29 65.42 6.66 2.66
-2840 -14.13 65.39 6.69 2.67
-2830 -13.89 65.36 6.7 2.67
-2820 -13.57 65.32 6.71 2.68
-2810 -13.17 65.28 6.7 2.69
-2800 -12.71 65.25 6.68 2.69
-2790 -12.19 65.24 6.65 2.7
-2780 -11.62 65.24 6.62 2.7
-2770 -11.02 65.26 6.58 2.7
-2760 -10.4 65.3 6.53 2.7
-2750 -9.77 65.36 6.48 2.69
-2740 -9.14 65.45 6.43 2.69
-2730 -8.51 65.55 6.38 2.68
-2720 -7.9 65.66 6.33 2.67
-2710 -7.32 65.78 6.29 2.65
-2700 -6.77 65.91 6.26 2.64
-2690 -6.27 66.03 6.25 2.63
-2680 -5.8 66.15 6.24 2.63
-2670 -5.38 66.26 6.25 2.62
-2660 -5 66.36 6.27 2.62
-2650 -4.66 66.44 6.3 2.62
-2640 -4.36 66.52 6.34 2.62
-2630 -4.08 66.58 6.38 2.63
-2620 -3.84 66.62 6.43 2.64
-2610 -3.62 66.65 6.47 2.65
-2600 -3.42 66.67 6.51 2.66
-2590 -3.23 66.68 6.54 2.68
-2580 -3.04 66.67 6.57 2.7
-2570 -2.85 66.66 6.59 2.72
-2560 -2.63 66.65 6.61 2.74
-2550 -2.4 66.62 6.62 2.77
-2540 -2.16 66.58 6.63 2.79
-2530 -1.91 66.53 6.64 2.82
-2520 -1.65 66.46 6.65 2.84
-2510 -1.41 66.37 6.67 2.86
-2500 -1.17 66.27 6.7 2.89
-2490 -0.95 66.15 6.72 2.92
-2480 -0.75 66.01 6.75 2.95
-2470 -0.57 65.87 6.79 2.98
-2460 -0.39 65.72 6.82 3.01
-2450 -0.22 65.58 6.86 3.05
-2440 -0.04 65.46 6.89 3.08
-2430 0.14 65.36 6.92 3.11
-2420 0.33 65.28 6.94 3.13
-2410 0.52 65.22 6.95 3.15
-2400 0.71 65.18 6.94 3.15
-2390 0.9 65.17 6.93 3.15
-2380 1.08 65.18 6.91 3.14
-2370 1.26 65.2 6.89 3.12
-2360 1.42 65.24 6.86 3.11
-2350 1.57 65.28 6.83 3.09
-2340 1.71 65.34 6.79 3.08
-2330 1.82 65.4 6.76 3.07
-2320 1.91 65.46 6.73 3.06
-2310 1.96 65.51 6.7 3.05
-2300 1.98 65.57 6.68 3.05
-2290 1.97 65.61 6.65 3.05
-2280 1.92 65.65 6.63 3.05
-2270 1.84 65.68 6.6 3.06
-2260 1.73 65.71 6.57 3.06
-2250 1.59 65.73 6.54 3.06
-2240 1.44 65.74 6.51 3.06
-2230 1.27 65.75 6.47 3.05
-2220 1.1 65.76 6.43 3.05
-2210 0.91 65.76 6.39 3.04
-2200 0.71 65.76 6.34 3.02
-2190 0.51 65.76 6.29 3.01
-2180 0.31 65.77 6.23 2.99
-2170 0.1 65.77 6.17 2.97
-2160 -0.11 65.77 6.1 2.95
-2150 -0.31 65.77 6.03 2.93
-2140 -0.51 65.77 5.96 2.9
-2130 -0.71 65.78 5.9 2.88
-2120 -0.89 65.79 5.84 2.86
-2110 -1.06 65.8 5.78 2.84
-2100 -1.21 65.82 5.74 2.82
-2090 -1.35 65.84 5.7 2.8
-2080 -1.47 65.87 5.68 2.77
-2070 -1.57 65.9 5.66 2.74
-2060 -1.65 65.94 5.65 2.71
-2050 -1.72 65.99 5.65 2.68
-2040 -1.77 66.04 5.64 2.65
-2030 -1.82 66.1 5.64 2.61
-2020 -1.88 66.15 5.63 2.58
-2010 -1.93 66.21 5.62 2.55
-2000 -2 66.26 5.61 2.52
-1990 -2.08 66.31 5.59 2.5
-1980 -2.17 66.35 5.58 2.48
-1970 -2.27 66.38 5.56 2.46
-1960 -2.39 66.4 5.55 2.45
-1950 -2.51 66.41 5.53 2.44
-1940 -2.63 66.41 5.52 2.44
-1930 -2.74 66.39 5.5 2.43
-1920 -2.83 66.37 5.49 2.43
-1910 -2.91 66.33 5.47 2.42
-1900 -2.96 66.28 5.45 2.42
-1890 -2.99 66.23 5.44 2.41
-1880 -2.97 66.18 5.43 2.41
-1870 -2.92 66.14 5.43 2.4
-1860 -2.82 66.1 5.44 2.4
-1850 -2.68 66.07 5.46 2.39
-1840 -2.48 66.07 5.5 2.38
-1830 -2.24 66.07 5.55 2.38
-1820 -1.96 66.09 5.62 2.37
-1810 -1.68 66.11 5.68 2.36
-1800 -1.39 66.12 5.75 2.35
-1790 -1.1 66.14 5.81 2.34
-1780 -0.82 66.14 5.87 2.34
-1770 -0.55 66.13 5.94 2.35
-1760 -0.29 66.1 6.01 2.36
-1750 -0.03 66.07 6.09 2.38
-1740 0.24 66.03 6.17 2.41
-1730 0.53 65.99 6.25 2.44
-1720 0.86 65.97 6.33 2.48
-1710 1.21 65.95 6.41 2.51
-1700 1.58 65.95 6.49 2.54
-1690 1.97 65.96 6.56 2.57
-1680 2.36 65.99 6.62 2.59
-1670 2.76 66.03 6.66 2.6
-1660 3.14 66.09 6.71 2.61
-1650 3.51 66.17 6.74 2.62
-1640 3.85 66.27 6.77 2.62
-1630 4.17 66.38 6.79 2.63
-1620 4.46 66.5 6.82 2.63
-1610 4.73 66.65 6.83 2.62
-1600 4.97 66.81 6.85 2.61
-1590 5.19 66.98 6.86 2.6
-1580 5.39 67.16 6.87 2.58
-1570 5.57 67.35 6.88 2.55
-1560 5.74 67.55 6.89 2.52
-1550 5.88 67.74 6.9 2.49
-1540 5.99 67.92 6.92 2.45
-1530 6.08 68.09 6.93 2.42
-1520 6.15 68.25 6.93 2.38
-1510 6.18 68.39 6.94 2.35
-1500 6.2 68.52 6.95 2.33
-1490 6.22 68.63 6.97 2.3
-1480 6.23 68.73 6.98 2.28
-1470 6.25 68.82 7.01 2.27
-1460 6.29 68.9 7.05 2.25
-1450 6.37 68.97 7.1 2.24
-1440 6.5 69.04 7.16 2.23
-1430 6.68 69.11 7.23 2.22
-1420 6.9 69.18 7.33 2.23
-1410 7.17 69.25 7.43 2.24
-1400 7.47 69.31 7.53 2.25
-1390 7.78 69.37 7.62 2.26
-1380 8.07 69.42 7.72 2.28
-1370 8.29 69.44 7.8 2.31
-1360 8.42 69.44 7.85 2.33
-1350 8.47 69.42 7.88 2.35
-1340 8.45 69.38 7.9 2.36
-1330 8.39 69.33 7.91 2.38
-1320 8.29 69.28 7.91 2.39
-1310 8.16 69.22 7.9 2.4
-1300 8.02 69.17 7.89 2.4
-1290 7.88 69.13 7.87 2.4
-1280 7.73 69.09 7.84 2.39
-1270 7.56 69.05 7.81 2.38
-1260 7.36 69.01 7.79 2.36
-1250 7.11 68.96 7.75 2.34
-1240 6.8 68.89 7.71 2.33
-1230 6.46 68.81 7.67 2.31
-1220 6.1 68.73 7.61 2.29
-1210 5.75 68.64 7.56 2.28
-1200 5.45 68.57 7.49 2.26
-1190 5.18 68.51 7.43 2.24
-1180 4.98 68.46 7.37 2.22
-1170 4.84 68.44 7.32 2.2
-1160 4.76 68.44 7.27 2.19
-1150 4.75 68.45 7.22 2.17
-1140 4.79 68.48 7.18 2.15
-1130 4.86 68.51 7.14 2.14
-1120 4.96 68.56 7.11 2.13
-1110 5.1 68.61 7.07 2.13
-1100 5.28 68.67 7.04 2.13
-1090 5.5 68.75 7.01 2.12
-1080 5.77 68.84 6.96 2.12
-1070 6.09 68.93 6.91 2.11
-1060 6.42 69.03 6.87 2.1
-1050 6.76 69.13 6.84 2.08
-1040 7.1 69.21 6.8 2.06
-1030 7.42 69.28 6.78 2.03
-1020 7.7 69.33 6.78 2.01
-1010 7.94 69.36 6.79 1.99
-1000 8.12 69.36 6.8 1.98
-990 8.25 69.35 6.81 1.97
-980 8.34 69.32 6.82 1.98
-970 8.4 69.28 6.82 1.98
-960 8.45 69.23 6.81 1.98
-950 8.48 69.18 6.8 1.99
-940 8.49 69.12 6.79 1.99
-930 8.48 69.06 6.78 1.98
-920 8.45 69 6.77 1.97
-910 8.4 68.93 6.76 1.96
-900 8.3 68.86 6.75 1.95
-890 8.16 68.79 6.73 1.93
-880 7.98 68.71 6.69 1.91
-870 7.77 68.64 6.63 1.89
-860 7.6 68.6 6.57 1.86
-850 7.48 68.58 6.5 1.83
-840 7.46 68.61 6.41 1.8
-830 7.52 68.68 6.32 1.77
-820 7.64 68.77 6.22 1.74
-810 7.8 68.88 6.13 1.71
-800 7.97 68.99 6.03 1.69
-790 8.16 69.12 5.94 1.67
-780 8.37 69.24 5.86 1.65
-770 8.57 69.37 5.82 1.65
-760 8.79 69.5 5.79 1.64
-750 8.99 69.62 5.8 1.65
-740 9.16 69.74 5.83 1.66
-730 9.3 69.84 5.88 1.67
-720 9.38 69.94 5.92 1.68
-710 9.4 70.03 5.97 1.69
-700 9.35 70.11 6.01 1.71
-690 9.23 70.16 6.05 1.71
-680 9.04 70.21 6.06 1.72
-670 8.79 70.24 6.07 1.72
-660 8.49 70.27 6.06 1.71
-650 8.18 70.29 6.03 1.7
-640 7.85 70.32 5.99 1.69
-630 7.53 70.35 5.93 1.68
-620 7.2 70.39 5.87 1.67
-610 6.89 70.44 5.8 1.66
-600 6.59 70.49 5.71 1.65
-590 6.32 70.55 5.62 1.63
-580 6.08 70.63 5.52 1.62
-570 5.88 70.74 5.42 1.61
-560 5.73 70.86 5.32 1.59
-550 5.61 71 5.22 1.57
-540 5.48 71.14 5.13 1.55
-530 5.31 71.27 5.06 1.53
-520 5.08 71.39 4.99 1.52
-510 4.77 71.47 4.93 1.51
-500 4.38 71.52 4.9 1.51
-490 3.9 71.52 4.87 1.5
-480 3.34 71.48 4.85 1.5
-470 2.72 71.4 4.84 1.5
-460 2.1 71.29 4.83 1.5
-450 1.5 71.16 4.81 1.49
-440 0.96 71.02 4.77 1.49
-430 0.5 70.88 4.72 1.47
-420 0.12 70.77 4.65 1.46
-410 -0.18 70.67 4.58 1.45
-400 -0.4 70.62 4.49 1.43
-390 -0.54 70.59 4.39 1.41
-380 -0.63 70.59 4.3 1.39
-370 -0.67 70.6 4.21 1.36
-360 -0.68 70.62 4.11 1.34
-350 -0.69 70.64 4.01 1.32
-340 -0.72 70.64 3.93 1.31
-330 -0.8 70.62 3.85 1.3
-320 -0.93 70.57 3.78 1.29
-310 -1.11 70.48 3.71 1.28
-300 -1.3 70.37 3.65 1.27
-290 -1.47 70.25 3.6 1.26
-280 -1.6 70.12 3.54 1.25
-270 -1.7 69.98 3.48 1.23
-260 -1.76 69.84 3.42 1.22
-250 -1.81 69.69 3.36 1.21
-240 -1.83 69.53 3.29 1.19
-230 -1.85 69.37 3.21 1.18
-220 -1.87 69.2 3.14 1.18
-210 -1.88 69.04 3.07 1.17
-200 -1.89 68.87 2.99 1.16
-190 -1.89 68.72 2.91 1.15
-180 -1.87 68.58 2.85 1.14
-170 -1.82 68.46 2.78 1.13
-160 -1.72 68.38 2.69 1.11
-150 -1.6 68.31 2.59 1.09
-140 -1.47 68.25 2.51 1.07
-130 -1.35 68.19 2.42 1.06
-120 -1.26 68.13 2.33 1.03
-110 -1.2 68.06 2.24 1.01
-100 -1.16 67.99 2.17 0.99
-90 -1.15 67.92 2.11 0.97
-80 -1.15 67.84 2.04 0.94
-70 -1.17 67.77 1.99 0.92
-60 -1.19 67.69 1.95 0.92
-50 -1.2 67.61 1.93 0.92
-40 -1.21 67.51 1.89 0.91
-30 -1.2 67.41 1.86 0.91
-20 -1.2 67.3 1.84 0.91
-10 -1.19 67.17 1.82 0.91
0 -1.19 67.03 1.76 0.89
10 -1.17 66.88 1.7 0.86
20 -1.14 66.7 1.64 0.83
30 -1.07 66.51 1.58 0.8
40 -0.96 66.3 1.51 0.76
50 -0.83 66.08 1.43 0.71
60 -0.71 65.87 1.38 0.69
70 -0.62 65.67 1.35 0.67
80 -0.57 65.5 1.3 0.65
90 -0.57 65.35 1.27 0.64
100 -0.6 65.21 1.27 0.65
110 -0.65 65.06 1.28 0.65
120 -0.7 64.88 1.26 0.64
130 -0.75 64.7 1.25 0.63
140 -0.78 64.51 1.25 0.63
150 -0.8 64.32 1.25 0.63
160 -0.8 64.13 1.23 0.63
170 -0.77 63.95 1.22 0.64
180 -0.73 63.78 1.22 0.67
190 -0.67 63.61 1.24 0.7
200 -0.6 63.45 1.23 0.72
210 -0.54 63.32 1.24 0.74
220 -0.47 63.21 1.26 0.77
230 -0.42 63.16 1.28 0.79
240 -0.39 63.17 1.29 0.77
250 -0.38 63.23 1.28 0.75
260 -0.4 63.33 1.28 0.72
270 -0.45 63.47 1.27 0.71
280 -0.54 63.62 1.25 0.68
290 -0.65 63.79 1.25 0.67
300 -0.77 63.93 1.27 0.67
310 -0.88 64.04 1.31 0.68
320 -0.97 64.09 1.35 0.68
330 -1.02 64.1 1.39 0.69
340 -1.03 64.09 1.45 0.71
350 -1 64.07 1.49 0.73
360 -0.91 64.05 1.52 0.74
370 -0.77 64.04 1.55 0.76
380 -0.58 64.04 1.6 0.79
390 -0.34 64.07 1.67 0.82
400 -0.05 64.13 1.74 0.85
410 0.27 64.22 1.83 0.88
420 0.61 64.34 1.94 0.93
430 0.95 64.49 2.04 0.98
440 1.27 64.67 2.13 1.02
450 1.58 64.87 2.22 1.06
460 1.87 65.1 2.31 1.09
470 2.14 65.33 2.38 1.13
480 2.39 65.57 2.44 1.15
490 2.63 65.81 2.48 1.17
500 2.86 66.04 2.53 1.19
510 3.1 66.26 2.58 1.21
520 3.34 66.46 2.62 1.22
530 3.59 66.65 2.65 1.22
540 3.84 66.83 2.7 1.23
550 4.08 67 2.74 1.24
560 4.32 67.18 2.78 1.25
570 4.55 67.35 2.81 1.27
580 4.77 67.53 2.86 1.28
590 4.98 67.72 2.9 1.3
600 5.18 67.92 2.94 1.31
610 5.39 68.12 2.98 1.31
620 5.61 68.31 3.02 1.32
630 5.86 68.48 3.05 1.32
640 6.13 68.64 3.07 1.31
650 6.44 68.77 3.08 1.29
660 6.77 68.87 3.08 1.28
670 7.11 68.93 3.07 1.28
680 7.46 68.95 3.04 1.27
690 7.83 68.94 3.02 1.27
700 8.21 68.89 3.01 1.27
710 8.61 68.82 3 1.27
720 9.04 68.73 2.99 1.28
730 9.48 68.62 2.98 1.28
740 9.92 68.49 2.97 1.28
750 10.37 68.35 2.95 1.28
760 10.8 68.2 2.92 1.27
770 11.21 68.04 2.88 1.26
780 11.59 67.87 2.84 1.25
790 11.91 67.71 2.81 1.24
800 12.16 67.55 2.77 1.23
810 12.38 67.4 2.73 1.22
820 12.56 67.27 2.7 1.22
830 12.74 67.16 2.68 1.22
840 12.94 67.08 2.64 1.22
850 13.15 67.01 2.6 1.22
860 13.39 66.96 2.57 1.22
870 13.65 66.89 2.53 1.21
880 13.92 66.81 2.48 1.19
890 14.2 66.72 2.43 1.17
900 14.46 66.6 2.39 1.15
910 14.68 66.46 2.36 1.14
920 14.84 66.31 2.31 1.12
930 14.94 66.14 2.27 1.11
940 14.97 65.96 2.25 1.12
950 14.95 65.77 2.25 1.13
960 14.86 65.58 2.23 1.11
970 14.73 65.4 2.23 1.09
980 14.56 65.2 2.23 1.08
990 14.36 65 2.23 1.07
1000 14.14 64.79 2.2 1.03
1010 13.89 64.57 2.16 0.99
1020 13.63 64.34 2.13 0.97
1030 13.35 64.12 2.09 0.95
1040 13.05 63.9 2.02 0.93
1050 12.73 63.67 1.95 0.92
1060 12.4 63.44 1.88 0.92
1070 12.07 63.2 1.81 0.92
1080 11.74 62.94 1.73 0.9
1090 11.43 62.67 1.64 0.88
1100 11.18 62.38 1.6 0.87
1110 11 62.08 1.56 0.87
1120 10.9 61.79 1.52 0.85
1130 10.85 61.51 1.48 0.84
1140 10.8 61.27 1.46 0.85
1150 10.7 61.08 1.45 0.86
1160 10.51 60.97 1.41 0.83
1170 10.26 60.9 1.37 0.79
1180 9.96 60.86 1.38 0.76
1190 9.66 60.82 1.39 0.75
1200 9.37 60.75 1.38 0.73
1210 9.07 60.66 1.37 0.73
1220 8.76 60.55 1.37 0.75
1230 8.42 60.42 1.37 0.78
1240 8.03 60.28 1.34 0.77
1250 7.59 60.14 1.31 0.76
1260 7.1 60 1.29 0.76
1270 6.56 59.88 1.29 0.75
1280 5.98 59.79 1.27 0.72
1290 5.38 59.72 1.26 0.7
1300 4.82 59.69 1.28 0.71
1310 4.33 59.71 1.31 0.72
1320 3.94 59.79 1.31 0.72
1330 3.65 59.91 1.33 0.72
1340 3.46 60.04 1.36 0.74
1350 3.35 60.17 1.4 0.77
1360 3.32 60.29 1.39 0.77
1370 3.34 60.39 1.38 0.77
1380 3.4 60.48 1.39 0.8
1390 3.47 60.58 1.39 0.82
1400 3.54 60.67 1.38 0.82
1410 3.61 60.77 1.37 0.83
1420 3.69 60.9 1.4 0.86
1430 3.82 61.05 1.44 0.88
1440 3.98 61.23 1.45 0.89
1450 4.18 61.45 1.48 0.9
1460 4.41 61.7 1.52 0.94
1470 4.63 61.99 1.57 0.97
1480 4.85 62.3 1.59 0.98
1490 5.04 62.63 1.61 0.97
1500 5.19 62.98 1.65 0.98
1510 5.3 63.33 1.68 0.98
1520 5.34 63.69 1.68 0.95
1530 5.36 64.03 1.68 0.92
1540 5.39 64.34 1.72 0.92
1550 5.46 64.63 1.76 0.94
1560 5.61 64.87 1.78 0.94
1570 5.79 65.11 1.79 0.95
1580 5.95 65.39 1.85 0.98
1590 6.03 65.74 1.91 1.01
1600 5.98 66.21 1.94 1.01
1610 5.76 66.86 1.94 1
1620 5.35 67.75 1.92 0.98
1630 4.69 68.91 1.82 0.89
1640 3.74 70.35 1.54 0.7
1650 2.44 71.85 1.07 0.45
1660 0.79 73.19 0.5 0.21
1670 -1.15 74.16 0.03 0.12
1680 -3.24 74.64 0.27 0.15
1690 -5.34 74.73 0.32 0.15
1700 -7.33 74.59 0.26 0.13
1710 -9.17 74.36 0.26 0.12
1720 -10.87 74.19 0.32 0.11
1730 -12.51 74.07 0.36 0.11
1740 -14.15 73.96 0.4 0.1
1750 -15.85 73.81 0.44 0.09
1760 -17.62 73.59 0.47 0.08
1770 -19.34 73.29 0.49 0.07
1780 -20.88 72.93 0.52 0.06
1790 -22.15 72.52 0.53 0.05
1800 -23.09 72.07 0.53 0.04
1810 -23.68 71.6 0.51 0.02
1820 -23.95 71.11 0.47 0.01
1830 -23.87 70.61 0.4 0.01
1840 -23.47 70.11 0.3 0.01
1850 -22.8 69.62 0.18 0.01
1860 -21.96 69.14 0.08 0.01
1870 -21.03 68.71 0.01 0.01
1880 -20.06 68.32 0.03 0.01
1890 -19.03 68.01 0.03 0.01
1900 -17.89 67.8 0.02 0.01
1910 -16.57 67.69 0.01 0.01
1920 -15.02 67.69 0.02 0.01
1930 -13.31 67.74 0.03 0.02
1940 -11.57 67.79 0.03 0.02
1950 -9.94 67.79 0.01 0.01
1960 -8.55 67.7 0.07 0.03
1970 -7.37 67.55 0.12 0.06
1980 -6.35 67.37 0.11 0.06
